,CategoryName,ServiceName,FacilityName,BuildingNumber,Address,Address2,Borough,Latitude,ZipCode,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Website,CategoriesServicesID,FacilityID
99,Drug and Alcohol Services,Naloxone in Pharmacies,BAC AI Pharmacy,,216b Canal Street,,Manhattan,40.717187,10013,-73.998947,(212) 513-1344,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723229
100,Drug and Alcohol Services,Naloxone in Pharmacies,Bakers Drugs,,205-43 Linden Boulevard,,Queens,40.69623,11412,-73.746706,(718) 749-5988,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.bakersdrugs.com/COVID19"">Visit this organization's website</a>",2,239723230
101,Drug and Alcohol Services,Naloxone in Pharmacies,Balaji Pharmacy,,1708 Mermaid Avenue,,Brooklyn,40.5764359,11224,-73.9850788,(718) 996-9000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723231
102,Drug and Alcohol Services,Naloxone in Pharmacies,Balaji Targee Pharmacy,,519 Targee Street,,Staten Island,40.614592,10304,-74.084708,(718) 720-7205,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723232
103,Drug and Alcohol Services,Naloxone in Pharmacies,Bay Care Pharmacy,,8515 Bay Parkway,,Brooklyn,40.602384,11214,-73.993345,(718) 266-6160,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723233
104,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,156 Henry Street,,Brooklyn,40.6960392,11201,-73.9939159,(718) 237-5001,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723365
105,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,206-09 Linden Boulevard,,Queens,40.6965284,11411,-73.7456728,(718) 276-8400,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723366
106,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,329 Wyckoff Avenue,,Queens,40.6998839,11385,-73.9110693,(718) 628-3971,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723367
107,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,68-02 Myrtle Avenue,,Queens,40.7014092,11385,-73.8844022,(718) 456-1165,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723368
108,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,85-29 126th Street,,Queens,40.7034473,11415,-73.8245129,(718) 850-5833,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723369
109,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,129 Fulton Street,,Manhattan,40.7102958,10038,-74.007457,(212) 233-5020,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723370
110,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,97-15 Metropolitan Avenue,,Queens,40.7113503,11375,-73.855019,(718) 261-1647,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723371
111,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,7960 Metropolitan Avenue,,Queens,40.712829,11379,-73.8719071,(718) 326-4910,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723372
112,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,61-15 Metropolitan Avenue,,Queens,40.7129806,11385,-73.9013521,(718) 497-8980,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723373
113,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,255 Greenwich Street,,Manhattan,40.7143284,10007,-74.0109144,(718) 260-8227,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723374
114,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,118-10 Queens Boulevard,,Queens,40.7146041,11375,-73.8324877,(718) 520-1842,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723375
115,Drug and Alcohol Services,Naloxone in Pharmacies,Bay Park Pharmacy,,3355 Neptune Avenue,,Brooklyn,40.577157,11224,-74.000886,(718) 372-2700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723234
116,Drug and Alcohol Services,Naloxone in Pharmacies,Bay Parkway Pharmacy,,8506a Bay Parkway,,Brooklyn,40.602428,11214,-73.993327,(917) 933-9188,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723235
117,Drug and Alcohol Services,Naloxone in Pharmacies,Bay Ridge Rx,,7119 5th Avenue,,Brooklyn,40.631965,11209,-74.0213616,(718) 745-7119,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723236
118,Drug and Alcohol Services,Naloxone in Pharmacies,Bayard Pharmacy,,62 Bayard Street,,Manhattan,40.715469,10013,-73.998012,(212) 219-8116,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723237
119,Drug and Alcohol Services,Naloxone in Pharmacies,Bayridge RX - 3rd Avenue,,6910 3rd Avenue,,Brooklyn,40.6355132,11209,-74.0263908,(718) 316-3003,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723238
120,Drug and Alcohol Services,Naloxone in Pharmacies,BBrx Pharmacy,,13 Elizabeth Street,,Manhattan,40.7159202,10013,-73.9976257,(212) 941-6480,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://nymannings.com/"">Visit this organization's website</a>",2,239723239
121,Drug and Alcohol Services,Naloxone in Pharmacies,Belle Harbor Chemist,,449 Beach 129th Street,,Queens,40.5792378,11694,-73.8500515,(718) 634-0001,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723240
122,Drug and Alcohol Services,Naloxone in Pharmacies,Belle Harbor Drugs,,115-14 Beach Channel Drive,,Queens,40.5820453,11694,-73.8378059,(718) 318-5000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723241
123,Drug and Alcohol Services,Naloxone in Pharmacies,Benjamin's Pharmacy,,989 Allerton Avenue,,Bronx,40.8657741,10469,-73.8588063,(718) 405-9111,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.healthmartcovidvaccine.com"">Visit this organization's website</a>",2,239723242
124,Drug and Alcohol Services,Naloxone in Pharmacies,Bennetts Pharmacy,,990 Sutter Avenue,,Brooklyn,40.671284,11208,-73.882268,(718) 277-0800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723243
125,Drug and Alcohol Services,Naloxone in Pharmacies,Best Aid Pharmacy,,563 East Tremont Avenue,,Bronx,40.846509,10457,-73.894814,(718) 466-4700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723244
126,Drug and Alcohol Services,Naloxone in Pharmacies,Best Care Pharmacy,,8510 3rd Avenue,,Brooklyn,40.624089,11209,-74.0309975,(718) 680-9855,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723245
127,Drug and Alcohol Services,Naloxone in Pharmacies,Best Rx,,4166 White Plains Road,,Bronx,40.8925198,10466,-73.8575849,(718) 881-5800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723246
128,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,500 Grand Street,,Manhattan,40.7149298,10002,-73.9826705,(212) 677-1007,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723376
129,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,27 North 6th Street,,Brooklyn,40.720197,11249,-73.9626149,(718) 388-2799,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723377
130,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,70-00 Austin Street,,Queens,40.7208932,11375,-73.8470657,(929) 335-0165,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723378
131,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,108-11 Queens Boulevard,,Queens,40.7214326,11375,-73.8429912,(718) 544-4585,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723379
132,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,298 Mulberry Street,,Manhattan,40.7250884,10012,-73.9944124,(212) 226-6111,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723380
133,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,100-02 Queens Boulevard,,Queens,40.7265616,11375,-73.8537602,(718) 520-2333,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723381
134,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,69-80 Grand Avenue,,Queens,40.7272002,11378,-73.8927475,(718) 424-2846,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723382
135,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,158 Bleecker Street,,Manhattan,40.7285017,10012,-74.0000773,(212) 982-3369,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723383
136,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,859 Manhattan Avenue,,Brooklyn,40.7293315,11222,-73.9541124,(718) 389-2403,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723384
137,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,219-39 89th Avenue,,Queens,40.7294008,11427,-73.7437864,(718) 479-3989,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723385
138,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,51 Astor Place,,Manhattan,40.7301092,10003,-73.9902571,(212) 777-1638,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723386
139,Drug and Alcohol Services,Naloxone in Pharmacies,Best RX Pharmacy,,325 New Dorp Lane,,Staten Island,40.5717067,10306,-74.1116313,(718) 351-2400,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723247
140,Drug and Alcohol Services,Naloxone in Pharmacies,Block Drug Store,,101 2 Avenue,,Manhattan,40.727312,10003,-73.988617,(212) 473-1587,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723248
141,Drug and Alcohol Services,Naloxone in Pharmacies,Bobo Pharmacy,,6903 18th Avenue,,Brooklyn,40.616602,11204,-73.9924634,(718) 759-6308,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723249
142,Drug and Alcohol Services,Naloxone in Pharmacies,Boca Pharmacy,,514 Willis Avenue,,Bronx,40.815247,10455,-73.918349,(718) 292-7979,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723250
143,Drug and Alcohol Services,Naloxone in Pharmacies,Boca Pharmacy,,"736 EAST 152 STREET, NA",,Bronx,40.8157001,10455,-73.9073462,(718) 292-2088,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723251
144,Drug and Alcohol Services,Naloxone in Pharmacies,Boca Pharmacy Hunts Point,,"872 Hunts Point Avenue, n/a",,Bronx,40.8190268,10474,-73.8891451,(718) 991-3579,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723252
145,Drug and Alcohol Services,Naloxone in Pharmacies,Boca Pharmacy Prospect,,"904 PROSPECT AVENUE, Pharmacy",,Bronx,40.8233592,10459,-73.9003875,(718) 991-6700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723253
146,Drug and Alcohol Services,Naloxone in Pharmacies,Boom! Pharmacy,,"226 East 144 Street, 2nd Floor",,Bronx,40.8156186,10451,-73.925557,(718) 292-0900,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723254
147,Drug and Alcohol Services,Naloxone in Pharmacies,Boriken Pharmacy,,2265 3rd Avenue,,Manhattan,40.8024364,10035,-73.9363954,(844) 370-6206,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https:/www.boriken.org/en/covid-19-vaccines/"">Visit this organization's website</a>",2,239723255
148,Drug and Alcohol Services,Naloxone in Pharmacies,Boston Road Pharmacy,,1272 Boston Road,,Bronx,40.8308699,10456,-73.9002267,(718) 991-4000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723256
149,Drug and Alcohol Services,Naloxone in Pharmacies,Bowen Pharmacy,,161 Smith Street,,Brooklyn,40.6862232,11201,-73.9905147,(718) 596-1688,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723257
150,Drug and Alcohol Services,Naloxone in Pharmacies,Bowen Pharmacy,,881 10 Avenue,,Manhattan,40.769485,10019,-73.988303,(212) 956-9111,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723258
151,Drug and Alcohol Services,Naloxone in Pharmacies,Bridge Pharmacy,,8912 3rd Avenue,,Brooklyn,40.6210921,11209,-74.0322382,(718) 836-1400,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723259
152,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,97-10 63rd Road,,Queens,40.7308088,11374,-73.8605138,(718) 896-2442,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723387
153,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,253 1st Avenue,,Manhattan,40.7318763,10003,-73.982406,(212) 254-1650,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723388
154,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,360 Avenue Of The Americas,,Manhattan,40.7323836,10011,-74.0002133,(212) 255-9668,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723389
155,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,75 Christopher Street,,Manhattan,40.7338176,10014,-74.0030659,(212) 627-2662,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723390
156,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,65 5th Avenue,,Manhattan,40.7356644,10003,-73.9936483,(212) 255-0293,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723391
157,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,88-01 Queens Boulevard,,Queens,40.7357181,11373,-73.8744498,(718) 760-5655,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723392
158,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,475 Avenue Of The Americas,,Manhattan,40.7359028,10011,-73.9981213,(212) 337-3242,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723393
159,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,254-03 Hillside Avenue,,Queens,40.7364749,11004,-73.7133293,(718) 347-7312,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723394
160,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,215 Park Avenue South,,Manhattan,40.7368375,10003,-73.9883799,(646) 602-8236,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723395
161,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,338 East 23rd Street,,Manhattan,40.7369684,10010,-73.9794448,(212) 505-1555,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723396
162,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,61-26 188th Street,,Queens,40.7396954,11365,-73.7864474,(718) 454-4433,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723397
163,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,300 Park Avenue South,,Manhattan,40.7398401,10010,-73.9869564,(212) 982-5198,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723398
164,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,81 8th Avenue,,Manhattan,40.7401171,10011,-74.0027977,(212) 366-4085,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723399
165,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,215-08 73rd Avenue,,Queens,40.7403126,11364,-73.758846,(718) 479-3364,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723400
166,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,41-08 Queens Boulevard,,Queens,40.743252,11104,-73.9231342,(718) 361-6014,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723401
167,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,1-50 50th Ave,,Queens,40.7435117,11101,-73.9590968,(718) 729-3197,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723402
168,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,750 Avenue Of The Americas,,Manhattan,40.7437079,10010,-73.9919839,(646) 336-8484,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723403
169,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,222 East 34th Street,,Manhattan,40.7449717,10016,-73.9770424,(212) 532-2354,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723404
170,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,320 5th Avenue,,Manhattan,40.7475057,10001,-73.9858036,(212) 279-2855,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723405
171,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,500 West 23rd Street,,Manhattan,40.7475705,10011,-74.0047154,(212) 366-6124,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723406
172,Drug and Alcohol Services,Naloxone in Pharmacies,CVS Pharmacy,,112 West 34th Street,,Manhattan,40.7498313,10120,-73.9887048,(212) 216-0070,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.cvs.com/"">Visit this organization's website</a>",2,239723407
173,Drug and Alcohol Services,Naloxone in Pharmacies,Bright Pharmacy and Medical Supply,,227 Brighton Beach Avenue,,Brooklyn,40.5769219,11235,-73.9663128,(718) 615-1550,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723260
174,Drug and Alcohol Services,Naloxone in Pharmacies,Brighton Community Pharmacy,,280 Broadway,,Staten Island,40.634482,10310,-74.117192,(718) 273-6606,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723261
175,Drug and Alcohol Services,Naloxone in Pharmacies,Brighton RX,,277 Brighton Beach Avenue,,Brooklyn,40.576912,11235,-73.96474,(718) 332-8428,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723262
176,Drug and Alcohol Services,Naloxone in Pharmacies,Brightpoint Pharmacy,,1543 Inwood Avenue,,Bronx,40.843975,10452,-73.91646,(718) 208-2837,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723263
177,Drug and Alcohol Services,Naloxone in Pharmacies,Broadmeds Pharmacy,,863 Broadway,,Brooklyn,40.698569,11206,-73.938039,(718) 919-8630,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723264
178,Drug and Alcohol Services,Naloxone in Pharmacies,Broadway Pharmacy,,3621 Broadway,,Manhattan,40.8292375,10031,-73.9487379,(212) 926-9800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723265
